id-señal,timestamp-lectura,valor-lectura
pressure,1461902322686,15
precipitation,1442661755475,12
humidity,1343574625112,1
precipitation,1461323496975,55
precipitation,1454676808085,98
humidity,1382746465209,25
pressure,1334690426024,24
precipitation,1431945168367,27
precipitation,1317999776047,28
temperature,1351283896775,53
pressure,1447253816518,4
pressure,1419983277610,23
precipitation,1321466705557,25
precipitation,1334141369804,16
pressure,1301897696743,93
precipitation,1419839459051,24
precipitation,1325830916455,81
humidity,1334274979256,10
humidity,1368902014166,41
pressure,1411877853000,52
temperature,1453118147761,47
precipitation,1342928195857,67
temperature,1374223698636,40
humidity,1335701516680,17
precipitation,1368174182178,74
precipitation,1444411710083,55
precipitation,1450450434470,99
pressure,1376297694112,36
precipitation,1385269891052,21
humidity,1345534194181,1
pressure,1412385502760,53
pressure,1377591594095,69
temperature,1301386762245,26
precipitation,1418673681239,29
precipitation,1441764948258,17
pressure,1397671005701,14
temperature,1273157846530,96
precipitation,1390249166011,11
precipitation,1372978342627,39
precipitation,1379740145523,2
pressure,1286457484919,74
pressure,1273743942300,75
pressure,1401746756359,33
precipitation,1374031237455,16
precipitation,1368622163562,35
pressure,1410730877020,35
humidity,1333954452463,15
precipitation,1304207268487,53
pressure,1447315129791,39
precipitation,1326126580722,97
pressure,1379318778541,9
precipitation,1290929982078,75
temperature,1354089489988,48
humidity,1463522920039,48
pressure,1359685295363,53
precipitation,1284519997601,36
humidity,1349327704997,34
precipitation,1328683469282,17
precipitation,1309062745482,23
precipitation,1274158472721,64
temperature,1349606362310,32
precipitation,1365007404331,46
pressure,1393794180859,87
temperature,1266656217309,55
pressure,1392094475813,80
pressure,1312551053059,56
humidity,1281169065665,60
precipitation,1333522242817,11
pressure,1408864148276,24
pressure,1378468060437,12
precipitation,1265589425186,61
humidity,1421166927341,75
precipitation,1374452138399,75
pressure,1410041945334,38
temperature,1375128925840,88
precipitation,1395774387273,17
pressure,1372053884286,24
precipitation,1406556821643,64
pressure,1357447628975,82
humidity,1395921874213,62
precipitation,1432162530216,5
precipitation,1464060806195,30
precipitation,1355056493232,35
precipitation,1362103779413,58
precipitation,1383154043610,35
pressure,1442287572466,96
precipitation,1419662691778,48
temperature,1381217983067,9
precipitation,1444001462167,43
humidity,1460744957346,35
humidity,1430955696133,5
precipitation,1321428563180,6
precipitation,1456635961740,58
humidity,1330525073318,57
humidity,1273036997138,88
precipitation,1440514460348,73
precipitation,1421854076412,6
pressure,1268284528180,25
humidity,1431375637366,20
precipitation,1344464512920,23
precipitation,1430921163755,68
pressure,1284281315334,2
humidity,1460270303915,21
precipitation,1285453153839,20
precipitation,1349837710730,5
precipitation,1425357612363,18
temperature,1387359723321,43
pressure,1319228139974,48
temperature,1364835891868,12
humidity,1420325751164,61
temperature,1317852611937,7
humidity,1421660220998,62
humidity,1346636001621,8
precipitation,1451833718183,32
temperature,1299910023989,98
pressure,1461191944137,5
precipitation,1266003445311,63
precipitation,1311172266003,36
pressure,1353822819395,53
precipitation,1322828126855,33
humidity,1355967104613,93
precipitation,1391146727219,4
precipitation,1269080015815,42
humidity,1298041324744,26
pressure,1392586971048,29
precipitation,1426548135348,40
pressure,1382914029667,80
precipitation,1364460618275,23
temperature,1430385199702,35
pressure,1265231527145,68
pressure,1362583396304,13
precipitation,1420293687262,29
precipitation,1376009914640,100
precipitation,1421192952116,19
temperature,1328602247052,45
humidity,1282286932960,63
temperature,1407708686964,71
humidity,1397541875822,35
pressure,1392110796354,37
precipitation,1462068831899,12
temperature,1428902268709,9
humidity,1355489503352,97
temperature,1378265955737,83
pressure,1430982940479,13
pressure,1279775324980,41
precipitation,1458389493808,48
precipitation,1325741771358,1
precipitation,1355736917550,16
precipitation,1353341075815,98
precipitation,1377851908795,90
pressure,1286842748874,71
pressure,1398163215037,10
precipitation,1432950701509,62
precipitation,1369200064366,26
pressure,1274007392988,72
precipitation,1304843403523,38
precipitation,1343688712673,25
precipitation,1425667994323,51
precipitation,1335375209361,12
pressure,1323190803707,91
pressure,1456916660738,78
precipitation,1392822210610,16
pressure,1457522248001,52
temperature,1440407042698,31
humidity,1397909203855,44
precipitation,1302285197466,73
precipitation,1353809421252,29
precipitation,1351872230769,100
pressure,1334011775632,71
precipitation,1348021554674,31
pressure,1307921068867,28
humidity,1324570998164,22
precipitation,1464067386365,87
humidity,1447931574455,8
precipitation,1278000318720,26
pressure,1267085112366,61
precipitation,1322777649759,97
precipitation,1276400601449,14
precipitation,1347513349812,14
pressure,1407046938976,50
precipitation,1383674084656,59
precipitation,1399884535195,20
precipitation,1422975293147,53
precipitation,1339122089908,26
pressure,1426564262811,33
precipitation,1362376887527,18
pressure,1264494983126,58
pressure,1403214469225,47
pressure,1328143575978,62
precipitation,1443393631970,12
temperature,1426817060257,92
temperature,1433596529980,9
pressure,1330857805271,39
temperature,1268342584706,37
precipitation,1378580302447,31
precipitation,1421180485717,13
precipitation,1346784242022,55
precipitation,1272378193381,47
precipitation,1275661828957,68
precipitation,1387876502433,75
precipitation,1346774434052,59
precipitation,1281141937234,6
temperature,1272882433403,88
pressure,1436454177406,17
temperature,1355455281002,53
pressure,1429037548947,46
precipitation,1380278064230,19
humidity,1446697040282,76
pressure,1435443937265,42
humidity,1291535590964,92
humidity,1393382344964,93
precipitation,1360696689466,39
pressure,1425103309452,10
humidity,1456557224871,15
temperature,1422824108746,29
humidity,1335671323997,23
precipitation,1314532128467,76
precipitation,1397244382674,94
pressure,1285056476190,24
precipitation,1404970016273,71
precipitation,1425534770327,3
temperature,1385187852219,2
pressure,1272884273083,1
pressure,1327183420547,85
temperature,1347469052584,86
precipitation,1275040870488,71
precipitation,1397455298900,96
precipitation,1434888826990,88
precipitation,1454477951681,25
temperature,1343180057655,73
temperature,1330336109851,25
temperature,1343713218954,61
pressure,1400109228832,2
precipitation,1300050838700,90
precipitation,1341729104816,44
precipitation,1386554112954,94
precipitation,1356588130225,67
humidity,1340247301593,95
humidity,1441014268504,60
precipitation,1439152145169,94
temperature,1308620409359,77
pressure,1336277789173,93
precipitation,1404649500502,88
precipitation,1427386533210,34
precipitation,1436847078895,29
precipitation,1449731706545,88
precipitation,1279784613628,64
precipitation,1333782255624,83
precipitation,1404710880821,61
precipitation,1308369432468,24
temperature,1288496629387,28
precipitation,1332575539070,82
precipitation,1367517395709,15
humidity,1429672743974,95
precipitation,1275613170496,60
pressure,1417201866868,39
precipitation,1438926521925,12
pressure,1299351743498,24
precipitation,1397177681486,19
precipitation,1430105842636,80
humidity,1394424436751,50
humidity,1353413309233,87
precipitation,1406828858867,50
precipitation,1274605651736,40
pressure,1331101934024,9
precipitation,1264879998334,8
humidity,1422085295336,26
temperature,1301708847676,38
precipitation,1412896084324,19
humidity,1312400250231,84
precipitation,1283410218960,5
precipitation,1421397331155,78
temperature,1332279695578,52
precipitation,1444244987560,88
precipitation,1298220694314,45
temperature,1368131171940,22
pressure,1350415304264,2
precipitation,1396576976631,67
precipitation,1444755985380,4
pressure,1424487309488,93
humidity,1321324198036,26
precipitation,1419365590067,43
precipitation,1402217243585,74
precipitation,1411777174000,85
precipitation,1321657940407,86
precipitation,1311073862226,19
precipitation,1419956320142,99
temperature,1264632474176,91
precipitation,1435596079468,40
precipitation,1453470000599,98
precipitation,1268859652778,53
temperature,1290945941791,18
precipitation,1373619438259,21
precipitation,1299718984335,87
precipitation,1362962480988,71
precipitation,1426500802457,77
precipitation,1369030176204,88
precipitation,1447309169643,14
temperature,1283473142459,8
temperature,1388953182669,83
temperature,1452484986492,40
precipitation,1374955350370,51
precipitation,1437643815165,36
pressure,1445650336697,7
precipitation,1394997366349,23
precipitation,1313786241674,89
precipitation,1328121829582,15
temperature,1444863618724,56
humidity,1313373619626,96
pressure,1271358164090,54
precipitation,1412364606324,23
precipitation,1371139231651,64
precipitation,1342191193364,70
precipitation,1455970208382,69
precipitation,1304100587073,80
precipitation,1413444881375,96
precipitation,1294739986791,14
temperature,1460587902803,32
pressure,1384712091462,39
pressure,1460857331774,97
precipitation,1358227705144,12
humidity,1437937392277,60
humidity,1364144841586,53
pressure,1305349328504,35
precipitation,1266913071053,49
humidity,1414415304063,73
pressure,1438687527639,58
temperature,1461604466054,62
precipitation,1282854545784,39
precipitation,1327172140657,10
pressure,1437327774834,90
precipitation,1450465806160,5
precipitation,1318145735269,68
precipitation,1425560741781,80
precipitation,1460111578219,75
precipitation,1380466969131,29
precipitation,1305883053977,5
precipitation,1317326142561,15
precipitation,1274430409596,91
precipitation,1291327821953,10
precipitation,1338084989503,56
precipitation,1376444848699,11
precipitation,1391209457184,89
temperature,1406400764086,95
humidity,1295411189301,23
temperature,1394395983495,36
pressure,1267484291843,43
precipitation,1430487929600,68
pressure,1371238083382,12
pressure,1399839225107,99
precipitation,1447105691164,44
temperature,1387105110829,1
pressure,1296449330029,77
precipitation,1270202704635,94
precipitation,1376231735812,10
pressure,1313664022289,83
pressure,1396134839335,96
humidity,1273692754141,33
humidity,1334475084576,8
precipitation,1430803667925,83
precipitation,1321405677074,50
pressure,1305450311654,94
temperature,1344269611535,100
precipitation,1281454155658,32
pressure,1440159985747,31
precipitation,1340749747482,91
precipitation,1410734845030,61
precipitation,1442612021807,89
temperature,1318339703178,78
humidity,1295692950009,45
humidity,1407517487849,10
temperature,1337849514841,17
pressure,1327304811875,5
pressure,1434298007354,56
precipitation,1409957937281,75
precipitation,1329019073975,21
pressure,1375684342146,95
precipitation,1324848802162,68
pressure,1328296074619,52
temperature,1312607266841,92
temperature,1381679869996,17
precipitation,1268017162794,44
precipitation,1359057883722,3
pressure,1455890554750,52
humidity,1413312377568,83
pressure,1459971085514,87
precipitation,1355068005144,13
precipitation,1289313245041,14
precipitation,1322508555304,23
pressure,1459595328718,3
pressure,1365566050520,95
pressure,1393561049237,20
humidity,1400037636854,79
pressure,1382797782037,19
humidity,1284629458261,33
humidity,1314758053021,16
pressure,1447519698065,33
humidity,1346178652778,77
precipitation,1347770125906,6
pressure,1337294525056,16
temperature,1281692004022,85
precipitation,1348708104502,11
precipitation,1457463001903,96
precipitation,1313892373961,64
humidity,1393467187521,26
pressure,1442715394230,31
pressure,1365975751981,65
precipitation,1407063196588,39
pressure,1352714840512,60
temperature,1348443058141,33
precipitation,1452453995550,75
temperature,1344148961891,24
temperature,1463546438348,48
precipitation,1461411596880,19
temperature,1427400305931,28
precipitation,1358418685111,11
temperature,1281443134649,76
temperature,1435222809711,45
precipitation,1367793625447,43
precipitation,1434746000168,83
precipitation,1301192357475,60
precipitation,1407973725641,5
precipitation,1310928367083,35
pressure,1457370935068,75
precipitation,1393982309720,36
humidity,1332643818069,68
precipitation,1372350618445,42
precipitation,1452449205770,78
pressure,1380405483812,59
precipitation,1323099897868,37
precipitation,1373060109133,80
temperature,1414271455422,64
pressure,1452060040265,87
pressure,1438850298174,79
precipitation,1426304908693,45
pressure,1318605466516,89
pressure,1449569939590,48
humidity,1371968681256,4
precipitation,1370714146735,98
temperature,1327043299055,95
pressure,1316404272111,96
pressure,1317303926760,97
temperature,1345620210397,46
pressure,1284233818133,37
precipitation,1300556938233,18
pressure,1368024919690,45
precipitation,1305951070910,70
humidity,1414290144468,28
precipitation,1419182716153,99
pressure,1364192977650,62
precipitation,1451121075489,97
pressure,1296769889076,42
precipitation,1453387613859,90
precipitation,1353492532752,7
precipitation,1371461517983,51
humidity,1360446776301,57
precipitation,1372770933153,18
humidity,1460091448151,18
precipitation,1365783725016,72
humidity,1368198682716,49
precipitation,1415601145821,20
humidity,1435743205538,43
precipitation,1336736178090,78
precipitation,1446810707639,67
precipitation,1342227505047,86
pressure,1390332447640,97
humidity,1279967199738,4
precipitation,1290419129833,26
temperature,1331257418866,81
precipitation,1302134347683,6
precipitation,1303083595842,18
precipitation,1301697398369,33
precipitation,1421656124589,78
precipitation,1357026022819,66
pressure,1268157093423,73
temperature,1369012983549,46
pressure,1320668292750,17
precipitation,1387693832784,80
precipitation,1426934701118,54
pressure,1407586910083,72
pressure,1455925133649,27
temperature,1452388785393,76
humidity,1354851385326,22
temperature,1343462391894,36
pressure,1335867976486,55
precipitation,1461434427923,62
precipitation,1372257797182,44
precipitation,1441917229946,68
pressure,1403158172017,85
pressure,1279787813011,68
precipitation,1319289896145,27
precipitation,1337627297148,27
precipitation,1367224204637,61
precipitation,1268403337136,34
precipitation,1379134495427,92
precipitation,1462559756915,70
precipitation,1394204557947,17
precipitation,1413153818140,74
precipitation,1446177045718,93
pressure,1329813629290,26
pressure,1387035887681,21
pressure,1369102373323,78
precipitation,1287156868246,81
pressure,1448805885575,46
humidity,1348546519429,8
precipitation,1351606497182,41
precipitation,1327552540651,63
precipitation,1438853815399,70
precipitation,1317249748475,5
pressure,1395246313636,95
pressure,1315334751402,66
precipitation,1453263007588,91
precipitation,1387146483021,16
precipitation,1315446302669,6
precipitation,1265147885201,75
precipitation,1342667416516,7
precipitation,1389846278270,84
precipitation,1367619922114,93
pressure,1306122268770,31
pressure,1449579272417,55
temperature,1360540199605,89
precipitation,1397571369195,70
pressure,1354586327547,16
precipitation,1355017131440,72
precipitation,1299146642245,67
pressure,1308901954335,72
precipitation,1413330669439,52
precipitation,1338162686927,83
precipitation,1413666211941,40
pressure,1274840238375,35
precipitation,1313792442581,13
pressure,1450141855836,44
precipitation,1385653487614,84
precipitation,1401965897255,64
pressure,1368511597296,17
precipitation,1387427187175,97
precipitation,1427703629026,39
precipitation,1436698498658,5
precipitation,1346830663861,18
temperature,1318198072832,41
temperature,1425668827770,59
precipitation,1328127509447,31
pressure,1293416708604,71
temperature,1268886203949,73
precipitation,1387340152937,93
pressure,1423383342300,39
precipitation,1396824896898,12
precipitation,1438096016732,89
humidity,1335248060744,50
precipitation,1287157878118,74
precipitation,1278888957263,36
humidity,1359588567934,20
temperature,1306725402332,94
precipitation,1384892522643,80
pressure,1316822708872,76
humidity,1423274511364,26
pressure,1296754389902,54
precipitation,1435421310490,92
pressure,1282757901696,21
pressure,1425927242713,90
precipitation,1378249780658,24
pressure,1324654171937,31
precipitation,1392792876317,84
precipitation,1290839881369,63
temperature,1419361417467,19
precipitation,1311528034143,46
precipitation,1425473197109,76
pressure,1341028010699,21
precipitation,1271067382129,68
pressure,1363085691513,70
precipitation,1276658831462,53
humidity,1317820202296,77
precipitation,1349519633897,45
precipitation,1372064941940,63
pressure,1453740617693,80
temperature,1417480304949,12
pressure,1306157745325,47
precipitation,1397663645810,78
precipitation,1296370119831,44
pressure,1458636907239,88
precipitation,1312239355173,53
pressure,1361822925801,65
precipitation,1440784566971,47
precipitation,1376279470162,91
precipitation,1323744116288,33
pressure,1352021961553,54
humidity,1365883771504,80
precipitation,1292986275232,15
pressure,1283931701646,64
pressure,1414711973294,86
precipitation,1406753900243,96
temperature,1453317191558,56
humidity,1405625088609,43
temperature,1346022942965,63
precipitation,1434584799350,38
precipitation,1315988360807,37
humidity,1400032838592,83
precipitation,1395560042887,77
precipitation,1311599316870,37
temperature,1367205712646,52
temperature,1331882935284,54
precipitation,1386659993377,91
pressure,1346715996922,6
pressure,1381187112851,41
pressure,1392314673369,99
temperature,1340051109298,80
pressure,1418855936411,26
humidity,1407837605913,16
temperature,1297389078484,75
precipitation,1270478534618,76
precipitation,1312899553344,26
pressure,1281606157794,63
precipitation,1323939823872,14
precipitation,1345033234178,78
precipitation,1281581828350,74
pressure,1266514729165,17
precipitation,1439744786924,42
precipitation,1338952547874,65
temperature,1354014057942,67
humidity,1348991551980,73
precipitation,1443490906630,89
precipitation,1277634811923,19
pressure,1394411996710,22
pressure,1291496171864,86
precipitation,1410524393588,98
precipitation,1309810435573,1
precipitation,1443693260964,23
pressure,1267289145034,7
precipitation,1378687647661,85
pressure,1309844754191,24
temperature,1433197095727,57
temperature,1304482113370,30
temperature,1314604565193,92
precipitation,1276131025144,31
pressure,1292302338523,8
pressure,1343547795880,85
precipitation,1376970503335,37
precipitation,1435456738321,24
pressure,1303871944968,63
humidity,1353964644305,50
precipitation,1340812826184,16
humidity,1420736284156,2
temperature,1388276782313,85
temperature,1373080380425,36
precipitation,1376183502465,45
pressure,1420703946542,10
precipitation,1412713577903,1
precipitation,1304653041052,14
pressure,1281883628078,28
pressure,1322893143448,100
precipitation,1286237523282,28
pressure,1304131362592,39
precipitation,1352718532163,25
precipitation,1320614455872,42
pressure,1342756079677,65
precipitation,1297832439510,60
humidity,1338613708115,32
precipitation,1407142723605,13
precipitation,1426168462155,4
pressure,1459826590200,36
temperature,1448398072961,77
humidity,1377353349707,29
pressure,1449764506504,49
precipitation,1428412554011,10
temperature,1390975612869,61
humidity,1388442380658,56
temperature,1356373038827,49
precipitation,1284129544291,94
precipitation,1335284652350,5
precipitation,1438283245446,42
precipitation,1291083046582,54
pressure,1455292217458,64
pressure,1405874218105,80
precipitation,1373102401645,92
pressure,1458380464927,67
pressure,1446272872721,78
temperature,1310227054365,95
precipitation,1463993320280,47
precipitation,1274942471569,54
temperature,1434230400809,98
humidity,1320728102593,46
precipitation,1389419513950,65
pressure,1379639868281,17
precipitation,1431965871598,96
precipitation,1460238777538,17
humidity,1374399638462,37
pressure,1401152607152,60
precipitation,1399339166714,25
precipitation,1391995940119,24
humidity,1358108471600,4
precipitation,1386532933493,99
precipitation,1393199737640,12
precipitation,1362235645492,98
precipitation,1274486699121,65
temperature,1307719787150,20
precipitation,1349327980258,92
temperature,1445300012044,58
temperature,1439512485605,71
temperature,1325733875335,26
precipitation,1348003655015,41
humidity,1436178653749,23
pressure,1418339202981,38
pressure,1459420619725,35
precipitation,1438389235610,84
pressure,1396061510020,12
precipitation,1400307671656,46
precipitation,1313038519461,49
precipitation,1280140806963,43
humidity,1378791171463,43
pressure,1348578482888,47
humidity,1429390081202,43
pressure,1432418596137,20
precipitation,1429291354882,3
pressure,1367752661961,88
temperature,1334566083624,97
pressure,1390172405383,2
temperature,1307268663994,36
precipitation,1330579469700,98
humidity,1418221458500,50
precipitation,1462255672934,50
precipitation,1413475101173,59
precipitation,1421711317505,3
pressure,1313414147546,100
humidity,1318780365396,18
precipitation,1388480495416,6
precipitation,1343060079982,58
humidity,1316227728877,64
precipitation,1399316458172,13
humidity,1458941067750,17
precipitation,1374506510391,13
precipitation,1350217033708,15
precipitation,1265836766465,43
precipitation,1329075255947,24
precipitation,1442272976652,97
temperature,1339877364807,69
precipitation,1450949166088,84
precipitation,1441432931050,85
precipitation,1448475578679,3
precipitation,1420505418631,1
precipitation,1415012164373,56
temperature,1401224362648,44
pressure,1289424570641,17
precipitation,1435869391484,82
precipitation,1446402936407,40
pressure,1385065463964,69
pressure,1435873906229,84
temperature,1286076318652,70
precipitation,1269181184692,67
precipitation,1331533805691,47
