id-señal,timestamp-lectura,valor-lectura
pressure,1464157821695,100
precipitation,1464154997244,90
humidity,1464203693715,52
precipitation,1464136865419,38
precipitation,1464180252830,45
precipitation,1464176489173,73
humidity,1464155646388,3
pressure,1464202748012,10
precipitation,1464177183877,25
pressure,1464135872682,23
humidity,1464200174228,3
humidity,1464152912538,54
pressure,1464212200810,27
precipitation,1464207133038,17
precipitation,1464164994188,98
precipitation,1464205593603,73
humidity,1464165842301,17
precipitation,1464149202329,6
precipitation,1464205598670,42
pressure,1464131440968,56
precipitation,1464198631247,90
precipitation,1464207120883,72
temperature,1464147658827,18
precipitation,1464170014978,44
pressure,1464178067057,3
temperature,1464178978432,25
precipitation,1464203618908,90
humidity,1464140390938,76
precipitation,1464150461636,95
precipitation,1464174253160,39
precipitation,1464172766988,77
precipitation,1464200772306,10
precipitation,1464184239415,75
precipitation,1464142613532,31
precipitation,1464163494546,87
precipitation,1464188408558,78
precipitation,1464184571914,74
precipitation,1464165115717,78
temperature,1464151676935,62
pressure,1464165229981,64
precipitation,1464193859408,76
precipitation,1464156491059,41
humidity,1464176360266,76
precipitation,1464196789641,56
precipitation,1464159384469,16
precipitation,1464148286738,55
pressure,1464194543585,38
temperature,1464201867324,72
precipitation,1464190189414,78
humidity,1464134999889,36
pressure,1464190597465,82
temperature,1464202217981,99
temperature,1464191834135,19
pressure,1464131220229,60
pressure,1464157195686,70
pressure,1464174954936,42
humidity,1464172625022,57
precipitation,1464201571871,4
precipitation,1464146917792,49
precipitation,1464187973816,87
precipitation,1464180042126,49
precipitation,1464211124642,52
humidity,1464154352379,70
humidity,1464170937240,47
precipitation,1464161297779,89
precipitation,1464134376138,11
pressure,1464148105997,2
precipitation,1464153078412,83
precipitation,1464206552009,13
pressure,1464148099145,63
pressure,1464176841081,74
precipitation,1464148686005,76
precipitation,1464205719957,58
precipitation,1464180102372,91
pressure,1464147124030,82
precipitation,1464189578300,82
precipitation,1464155048219,65
temperature,1464154587005,100
precipitation,1464191789379,47
temperature,1464139386799,35
pressure,1464138509698,78
temperature,1464137680771,59
precipitation,1464178320574,60
pressure,1464165488182,51
precipitation,1464148885444,2
pressure,1464202160491,6
precipitation,1464195634244,78
precipitation,1464140019794,41
temperature,1464137297304,45
precipitation,1464133504776,76
precipitation,1464196707125,55
temperature,1464193735917,33
precipitation,1464133276417,21
precipitation,1464148510289,26
precipitation,1464186745672,76
humidity,1464204754600,9
pressure,1464148676603,67
precipitation,1464136265002,55
precipitation,1464164413528,88
precipitation,1464131133461,31
humidity,1464185603767,2
precipitation,1464202012161,14
temperature,1464182586090,96
precipitation,1464145958253,86
humidity,1464131753191,45
pressure,1464168293484,88
humidity,1464157699951,4
humidity,1464203744918,84
temperature,1464155712457,83
precipitation,1464149111997,29
humidity,1464154090417,19
humidity,1464129028863,89
pressure,1464151493142,52
precipitation,1464139111253,27
precipitation,1464142974401,23
precipitation,1464183359894,33
precipitation,1464196362579,93
humidity,1464200036639,69
precipitation,1464162938522,67
precipitation,1464159627015,30
precipitation,1464152430040,49
precipitation,1464167261926,74
temperature,1464181870792,27
precipitation,1464138326850,2
precipitation,1464188897654,18
humidity,1464151202645,90
precipitation,1464174069823,44
precipitation,1464150583897,50
humidity,1464159786826,86
humidity,1464167407830,89
pressure,1464129036481,29
precipitation,1464142074467,50
precipitation,1464150736700,70
temperature,1464188732633,34
precipitation,1464179389756,13
pressure,1464194007625,96
precipitation,1464186850967,58
pressure,1464200269199,33
humidity,1464193576789,13
precipitation,1464182761631,46
temperature,1464153636691,29
precipitation,1464208443974,44
precipitation,1464146386170,70
pressure,1464187149212,24
humidity,1464182598293,7
temperature,1464153119057,77
precipitation,1464181096463,100
pressure,1464161565264,81
precipitation,1464135635136,90
precipitation,1464206973934,42
temperature,1464186299447,21
precipitation,1464146351478,94
precipitation,1464161598212,8
temperature,1464164383017,49
temperature,1464194019658,4
pressure,1464166974030,32
precipitation,1464146644421,25
precipitation,1464195459291,62
precipitation,1464145503090,9
precipitation,1464189719854,31
precipitation,1464183792105,42
precipitation,1464147992351,92
precipitation,1464174686515,47
precipitation,1464183060824,60
temperature,1464193697879,14
temperature,1464157985182,14
temperature,1464190221538,12
pressure,1464150337280,81
precipitation,1464206056534,38
precipitation,1464188852800,26
temperature,1464149203379,22
temperature,1464201663298,80
pressure,1464137037846,74
precipitation,1464200014680,97
humidity,1464151580137,25
pressure,1464184251056,25
pressure,1464161888583,53
humidity,1464134021215,19
precipitation,1464128189134,97
humidity,1464163416499,9
pressure,1464177167903,28
precipitation,1464207889806,65
precipitation,1464179752757,22
humidity,1464152927854,45
precipitation,1464200478415,29
precipitation,1464181367125,99
precipitation,1464163169281,87
precipitation,1464146433808,78
humidity,1464148657125,73
humidity,1464154585049,67
pressure,1464207959141,84
pressure,1464156881374,87
temperature,1464192139112,56
precipitation,1464151325778,83
pressure,1464163489987,71
precipitation,1464180338784,46
humidity,1464201810012,20
precipitation,1464131943064,37
precipitation,1464199994173,13
precipitation,1464177879889,75
precipitation,1464131786476,17
precipitation,1464196906053,23
precipitation,1464145493274,61
precipitation,1464140778710,44
precipitation,1464148470395,18
precipitation,1464167850343,9
temperature,1464188482862,15
pressure,1464180285828,60
temperature,1464188650175,46
precipitation,1464206849456,19
pressure,1464136832268,2
pressure,1464129238782,53
precipitation,1464156479724,75
precipitation,1464162033978,42
precipitation,1464159393092,88
pressure,1464158073328,93
precipitation,1464204641587,89
humidity,1464130089905,38
pressure,1464210302900,48
precipitation,1464196168105,86
precipitation,1464181120101,36
precipitation,1464153073166,41
humidity,1464209307301,42
temperature,1464208026606,47
precipitation,1464187571895,67
temperature,1464154051997,30
precipitation,1464203185966,41
precipitation,1464136432260,4
precipitation,1464206964049,30
humidity,1464176769778,20
precipitation,1464159701421,21
pressure,1464209333648,65
precipitation,1464199165202,3
precipitation,1464194126444,93
humidity,1464136493357,98
precipitation,1464212038749,5
temperature,1464168177828,75
precipitation,1464146359349,73
precipitation,1464202539747,71
precipitation,1464162989683,67
precipitation,1464151812538,77
precipitation,1464146553336,77
temperature,1464183451315,8
temperature,1464144253177,24
humidity,1464170097157,16
precipitation,1464212864780,69
temperature,1464144847082,57
precipitation,1464162481660,63
precipitation,1464146824109,5
pressure,1464201079983,91
pressure,1464170518734,81
pressure,1464153138071,78
pressure,1464157115837,12
pressure,1464133361937,52
precipitation,1464183080967,53
precipitation,1464130832171,21
precipitation,1464172155339,84
pressure,1464168328799,76
precipitation,1464170779864,25
humidity,1464183798439,78
precipitation,1464168780312,52
temperature,1464150588685,96
pressure,1464132246002,54
pressure,1464211583173,66
precipitation,1464187738309,85
humidity,1464204780976,5
precipitation,1464149705327,19
precipitation,1464193371928,15
precipitation,1464173401587,51
precipitation,1464138010454,23
precipitation,1464198637771,78
pressure,1464169287529,33
precipitation,1464199607724,84
humidity,1464177765069,52
pressure,1464157654017,38
precipitation,1464184389174,49
precipitation,1464168828635,1
precipitation,1464205805283,29
precipitation,1464179092481,76
precipitation,1464183759895,11
temperature,1464173539907,28
precipitation,1464141381493,30
pressure,1464188235534,40
pressure,1464134813868,22
precipitation,1464137273728,69
precipitation,1464205476982,68
humidity,1464178392278,42
pressure,1464163481002,71
pressure,1464186807213,93
temperature,1464161082089,7
precipitation,1464168301255,96
precipitation,1464206177352,24
humidity,1464189523495,87
pressure,1464207208264,22
pressure,1464180870904,43
precipitation,1464130193263,57
pressure,1464170529067,22
pressure,1464170793647,33
precipitation,1464199419698,90
pressure,1464193322094,65
precipitation,1464201726455,57
precipitation,1464200728704,36
precipitation,1464142450032,37
pressure,1464187755804,39
temperature,1464207988058,49
precipitation,1464150237624,18
precipitation,1464205348526,18
temperature,1464206225683,5
precipitation,1464183191657,76
precipitation,1464142980628,96
pressure,1464139250614,51
temperature,1464204342088,88
precipitation,1464128314671,62
precipitation,1464201440034,73
humidity,1464181984518,60
temperature,1464178151633,43
pressure,1464187617859,61
precipitation,1464179699389,67
temperature,1464141846954,34
precipitation,1464156439487,59
precipitation,1464151717851,79
temperature,1464178296823,16
pressure,1464188443402,68
humidity,1464135978650,92
precipitation,1464180073484,87
pressure,1464156622961,72
precipitation,1464153356268,14
precipitation,1464162591785,75
temperature,1464170729985,99
pressure,1464137638035,85
precipitation,1464156705210,75
precipitation,1464211347470,13
precipitation,1464213310992,89
temperature,1464160497265,73
precipitation,1464160616317,19
precipitation,1464145145013,26
pressure,1464202622264,16
precipitation,1464174984478,39
pressure,1464162602026,5
temperature,1464211584494,22
precipitation,1464137688631,46
precipitation,1464176643001,3
temperature,1464130819366,53
pressure,1464165931877,69
pressure,1464137015207,58
precipitation,1464183274567,20
pressure,1464203760293,43
precipitation,1464161239067,72
pressure,1464174880517,85
precipitation,1464140315233,76
pressure,1464141658017,64
precipitation,1464181135174,93
pressure,1464159064356,70
precipitation,1464200325348,18
precipitation,1464128745167,23
precipitation,1464192276202,12
humidity,1464184749976,91
pressure,1464181359311,89
pressure,1464160756019,3
pressure,1464177361658,85
humidity,1464139335992,79
humidity,1464189218284,33
precipitation,1464188692501,69
precipitation,1464168793287,40
humidity,1464199387882,32
temperature,1464139379340,1
precipitation,1464204604868,71
precipitation,1464161748787,26
precipitation,1464159696513,96
precipitation,1464205770914,23
pressure,1464196447005,8
humidity,1464186158713,80
precipitation,1464202280749,19
pressure,1464207752934,55
precipitation,1464176537165,41
temperature,1464176336075,6
precipitation,1464137107116,69
precipitation,1464133215787,74
precipitation,1464206073981,97
precipitation,1464152722146,14
pressure,1464175913528,21
pressure,1464140002033,67
precipitation,1464184412017,34
pressure,1464196514736,26
precipitation,1464142206042,48
pressure,1464201880523,93
precipitation,1464189572303,94
precipitation,1464156346943,80
precipitation,1464196156445,73
precipitation,1464185293768,58
pressure,1464172937911,39
temperature,1464150919447,36
precipitation,1464201148256,95
pressure,1464205212304,92
pressure,1464210715602,93
pressure,1464138386876,86
pressure,1464172455584,70
precipitation,1464180513100,76
pressure,1464197166771,3
humidity,1464139773741,58
temperature,1464203214110,17
temperature,1464142057997,71
precipitation,1464133552551,91
humidity,1464167401419,75
precipitation,1464198232250,99
temperature,1464166681836,61
precipitation,1464178748993,36
precipitation,1464133676933,91
precipitation,1464182534824,62
pressure,1464211585176,8
precipitation,1464194554182,57
precipitation,1464177499651,88
precipitation,1464152743608,52
temperature,1464201654209,32
humidity,1464169468859,77
pressure,1464181820498,74
pressure,1464136121009,23
temperature,1464201509942,89
humidity,1464181943645,91
pressure,1464168939682,34
precipitation,1464193818139,99
humidity,1464206419931,36
humidity,1464132086666,7
precipitation,1464162878266,98
precipitation,1464144476493,19
precipitation,1464160119258,56
humidity,1464212749221,81
humidity,1464147443212,27
pressure,1464186478740,7
precipitation,1464145524081,67
precipitation,1464209766394,15
precipitation,1464172043482,91
temperature,1464146619824,1
humidity,1464199940000,95
precipitation,1464165732259,61
humidity,1464194737928,98
precipitation,1464162010326,97
pressure,1464189765809,26
humidity,1464206451449,35
temperature,1464206812958,28
pressure,1464141720572,18
precipitation,1464130361335,71
pressure,1464184308017,81
temperature,1464195135079,24
pressure,1464211491512,75
precipitation,1464203441347,95
pressure,1464153277481,74
pressure,1464144476351,80
temperature,1464193793749,96
precipitation,1464186504422,52
precipitation,1464201444188,27
pressure,1464155460530,64
pressure,1464205101794,73
precipitation,1464164293749,46
precipitation,1464140443772,87
humidity,1464129852911,74
pressure,1464161600066,8
humidity,1464166827794,76
temperature,1464132759533,66
precipitation,1464169450493,24
pressure,1464147470579,56
precipitation,1464185161143,71
pressure,1464155033277,18
precipitation,1464172942924,28
precipitation,1464143153300,14
pressure,1464127265291,68
pressure,1464188804598,96
humidity,1464140023160,95
precipitation,1464182800768,21
precipitation,1464212448998,92
precipitation,1464185530941,65
pressure,1464210656184,94
humidity,1464152268698,37
precipitation,1464142737485,42
precipitation,1464187981732,29
precipitation,1464131156875,19
temperature,1464152512364,42
precipitation,1464132024933,87
temperature,1464147501159,55
pressure,1464168055966,48
pressure,1464183556638,30
pressure,1464187920930,88
pressure,1464127246570,27
precipitation,1464138220318,58
humidity,1464185386966,11
humidity,1464207533803,72
temperature,1464193553259,42
pressure,1464172615479,63
humidity,1464210299224,83
precipitation,1464201563993,21
precipitation,1464160038208,26
precipitation,1464199760836,81
precipitation,1464128139996,52
pressure,1464151078352,68
precipitation,1464132978686,76
pressure,1464131463098,3
precipitation,1464189495657,43
precipitation,1464190690831,52
temperature,1464213263259,94
precipitation,1464170688850,65
humidity,1464205476361,99
precipitation,1464158884549,90
humidity,1464163996614,34
precipitation,1464193686219,86
pressure,1464135206944,94
pressure,1464196437937,18
precipitation,1464194931935,54
precipitation,1464159967028,47
humidity,1464171678893,100
precipitation,1464182099892,98
precipitation,1464209463472,47
pressure,1464177397743,66
humidity,1464172762975,76
pressure,1464138461094,43
precipitation,1464150014078,43
pressure,1464201868328,15
precipitation,1464151285816,70
precipitation,1464195994683,93
precipitation,1464144519800,89
precipitation,1464134905686,16
pressure,1464152314566,42
precipitation,1464152659863,12
precipitation,1464184256177,10
precipitation,1464162394304,65
pressure,1464199645304,24
pressure,1464177236753,36
humidity,1464188796159,13
precipitation,1464185592795,85
pressure,1464131435197,90
precipitation,1464167938934,10
precipitation,1464157321604,30
precipitation,1464140595275,87
precipitation,1464185290112,1
precipitation,1464145612554,1
precipitation,1464135503737,94
precipitation,1464193092196,23
precipitation,1464152841382,81
temperature,1464205693938,54
precipitation,1464176113058,4
precipitation,1464161722558,59
precipitation,1464198076605,90
precipitation,1464128335447,91
precipitation,1464152057477,100
precipitation,1464174128279,23
precipitation,1464132305509,77
temperature,1464190530245,86
temperature,1464167528158,88
temperature,1464160036397,30
precipitation,1464167364992,78
pressure,1464201434510,20
precipitation,1464172602220,90
pressure,1464158826407,58
precipitation,1464187323862,25
precipitation,1464179961497,57
precipitation,1464142741857,51
pressure,1464184432820,43
humidity,1464198621600,1
precipitation,1464179767016,86
humidity,1464164553828,97
precipitation,1464168931980,69
precipitation,1464134800493,82
pressure,1464179274379,12
precipitation,1464187638951,91
pressure,1464177062988,38
pressure,1464203449847,90
precipitation,1464179067380,12
precipitation,1464207981832,75
precipitation,1464213000225,12
precipitation,1464176921288,30
precipitation,1464160639409,90
pressure,1464197928864,62
precipitation,1464195005425,92
precipitation,1464165505389,23
precipitation,1464184990407,2
humidity,1464130276985,91
pressure,1464157547502,35
temperature,1464188683965,55
precipitation,1464145812475,71
precipitation,1464212282199,22
temperature,1464152288286,20
precipitation,1464160711807,92
precipitation,1464196967608,43
temperature,1464213593340,44
precipitation,1464197789044,62
temperature,1464174319712,9
precipitation,1464163678625,98
precipitation,1464166951060,41
precipitation,1464170046847,62
pressure,1464205246073,63
pressure,1464202018019,56
humidity,1464190308389,66
precipitation,1464156685908,64
pressure,1464183770991,51
precipitation,1464152648681,78
humidity,1464186080775,97
precipitation,1464128227651,36
precipitation,1464175094484,79
pressure,1464212222426,78
pressure,1464179194118,83
pressure,1464175712820,14
humidity,1464152726475,62
precipitation,1464144248246,77
precipitation,1464189195443,59
precipitation,1464158127090,39
humidity,1464140034611,75
humidity,1464191631036,97
humidity,1464173787771,49
precipitation,1464201400439,97
humidity,1464211143523,47
humidity,1464177433276,41
temperature,1464148352493,24
pressure,1464134004123,73
pressure,1464154583091,52
precipitation,1464175080369,94
precipitation,1464193472040,12
precipitation,1464127531724,17
precipitation,1464159479002,52
temperature,1464149545740,45
humidity,1464175154442,46
precipitation,1464150667446,59
precipitation,1464196722907,66
humidity,1464184687716,80
temperature,1464127300667,2
precipitation,1464144451076,80
humidity,1464197839935,76
pressure,1464180072673,98
pressure,1464199369653,30
humidity,1464143635329,93
pressure,1464152903981,33
humidity,1464154730571,8
pressure,1464160908416,93
precipitation,1464189037982,49
pressure,1464129663935,8
precipitation,1464166797836,11
pressure,1464164107722,25
precipitation,1464173226745,100
temperature,1464172082103,8
precipitation,1464177976205,29
temperature,1464143106972,76
pressure,1464210600492,42
pressure,1464187523747,53
pressure,1464177615268,82
pressure,1464180855356,100
precipitation,1464205063641,73
precipitation,1464199960434,95
precipitation,1464192649962,42
pressure,1464171415301,53
precipitation,1464129904434,61
temperature,1464154264021,51
pressure,1464171761750,62
pressure,1464132587196,89
precipitation,1464206770155,73
pressure,1464210011208,52
precipitation,1464182309241,63
pressure,1464158382009,39
pressure,1464173725122,59
pressure,1464209061398,85
temperature,1464134718927,7
precipitation,1464176797497,76
precipitation,1464189872753,84
precipitation,1464192548656,15
humidity,1464143400064,64
pressure,1464194253282,99
precipitation,1464188447279,70
pressure,1464203884344,23
precipitation,1464147012911,77
precipitation,1464195133833,57
temperature,1464188004665,36
precipitation,1464145938855,25
pressure,1464183226323,54
precipitation,1464164443829,62
humidity,1464197814726,41
precipitation,1464199429604,53
precipitation,1464127418386,81
pressure,1464209467677,19
pressure,1464142296123,34
temperature,1464167055069,90
pressure,1464193225696,95
temperature,1464198726452,16
precipitation,1464139378794,75
humidity,1464200480144,93
precipitation,1464174927231,99
pressure,1464169946875,74
pressure,1464153856575,6
pressure,1464204187525,82
pressure,1464170038110,40
precipitation,1464150824929,42
pressure,1464200225690,21
pressure,1464167383462,76
precipitation,1464190805581,84
pressure,1464186004863,67
precipitation,1464185161472,31
temperature,1464206134998,77
precipitation,1464164852765,79
precipitation,1464193019305,24
pressure,1464154947743,63
precipitation,1464166029063,63
precipitation,1464130852971,97
precipitation,1464167990886,7
pressure,1464196152251,50
precipitation,1464180000801,38
precipitation,1464205104259,35
pressure,1464202868583,54
humidity,1464196578661,42
precipitation,1464210241343,68
precipitation,1464152496319,57
temperature,1464173262005,96
pressure,1464202696571,33
pressure,1464176484849,60
pressure,1464205267415,78
precipitation,1464166432915,67
temperature,1464190534496,7
precipitation,1464197004219,84
precipitation,1464155313397,74
pressure,1464182681490,39
temperature,1464138763729,69
humidity,1464127253077,89
precipitation,1464158438206,22
humidity,1464187562592,31
humidity,1464170225333,52
pressure,1464164839181,66
pressure,1464128361942,37
precipitation,1464184028634,26
humidity,1464141279063,48
precipitation,1464154496306,70
precipitation,1464193824603,80
precipitation,1464202232930,6
precipitation,1464168085908,54
pressure,1464159853291,20
humidity,1464207113216,43
precipitation,1464154464904,43
precipitation,1464144462829,58
precipitation,1464143316289,42
precipitation,1464198742176,6
temperature,1464190002986,19
temperature,1464157395915,67
pressure,1464155704464,47
precipitation,1464202762406,29
humidity,1464206360658,22
precipitation,1464193251970,35
pressure,1464168485696,45
precipitation,1464139184419,19
temperature,1464144495988,14
precipitation,1464147108256,87
precipitation,1464127684387,63
precipitation,1464146051431,99
precipitation,1464203925898,47
temperature,1464210940268,19
temperature,1464200822641,93
precipitation,1464191446506,41
precipitation,1464136024440,34
precipitation,1464184859570,91
precipitation,1464164187022,6
temperature,1464127722928,86
pressure,1464158555882,90
precipitation,1464130119841,75
precipitation,1464142183525,6
pressure,1464157435645,93
pressure,1464164039718,53
