id-señal,timestamp-lectura,valor-lectura
pressure,1464206549293,11
precipitation,1464211687672,58
precipitation,1464142606097,9
precipitation,1464184203989,20
temperature,1464170792703,35
precipitation,1464152407031,74
precipitation,1464171375355,85
precipitation,1464176345127,81
humidity,1464169865533,60
precipitation,1464203224432,71
precipitation,1464185267937,81
precipitation,1464159587556,23
humidity,1464170405352,54
precipitation,1464133748552,39
humidity,1464138390327,68
precipitation,1464156956363,55
precipitation,1464138629784,96
precipitation,1464171657798,53
precipitation,1464147602618,96
pressure,1464205351568,57
pressure,1464149454674,87
precipitation,1464183529074,81
humidity,1464213414719,14
precipitation,1464178533739,65
temperature,1464208704975,60
precipitation,1464202048651,64
precipitation,1464175576815,76
temperature,1464155185990,9
precipitation,1464154704111,55
pressure,1464186585168,4
precipitation,1464133776125,81
precipitation,1464204614497,51
pressure,1464181606860,27
precipitation,1464172674435,43
precipitation,1464133921201,10
precipitation,1464177369314,79
pressure,1464173437759,92
pressure,1464181531858,71
precipitation,1464213489498,32
pressure,1464147831610,45
humidity,1464151121526,50
precipitation,1464162191875,32
precipitation,1464160410362,49
precipitation,1464185311166,5
precipitation,1464159061803,89
precipitation,1464157205763,2
humidity,1464205513206,14
precipitation,1464130754745,26
humidity,1464212577943,18
precipitation,1464161119111,74
precipitation,1464189171122,7
precipitation,1464158948021,34
temperature,1464198130121,3
precipitation,1464154357237,65
pressure,1464179046532,64
humidity,1464167713159,81
temperature,1464129448822,56
temperature,1464187289677,3
precipitation,1464127584827,8
humidity,1464181909227,71
precipitation,1464198974710,55
temperature,1464128916726,82
precipitation,1464144115298,36
precipitation,1464181829541,95
pressure,1464194159754,25
precipitation,1464202646208,5
pressure,1464186725424,54
humidity,1464176056014,28
temperature,1464143712590,35
humidity,1464177616604,29
precipitation,1464143441439,65
humidity,1464140752554,18
precipitation,1464193427705,45
temperature,1464178623105,38
precipitation,1464175479287,76
precipitation,1464191184661,72
pressure,1464169114871,56
pressure,1464193410857,87
temperature,1464164053011,18
pressure,1464146970166,92
precipitation,1464154797960,67
temperature,1464173803318,89
precipitation,1464163338897,34
temperature,1464197247899,69
temperature,1464157607536,97
pressure,1464140691332,28
precipitation,1464154395102,79
humidity,1464212838040,35
precipitation,1464206228786,7
humidity,1464202128346,98
temperature,1464199065981,6
pressure,1464151918805,63
pressure,1464171844478,13
precipitation,1464134273219,73
pressure,1464133239592,48
precipitation,1464148957662,99
precipitation,1464205421532,84
temperature,1464209325113,80
temperature,1464128553907,34
precipitation,1464183245964,24
temperature,1464195770011,23
temperature,1464170079295,9
pressure,1464179062125,83
humidity,1464168136031,50
precipitation,1464157245110,73
precipitation,1464174225331,51
precipitation,1464171672976,51
humidity,1464160199813,20
precipitation,1464152211240,26
pressure,1464175609811,43
temperature,1464130310916,58
temperature,1464171332433,59
pressure,1464174681078,69
precipitation,1464170398779,27
temperature,1464149357517,21
precipitation,1464157574727,57
precipitation,1464180014620,87
precipitation,1464144968071,91
precipitation,1464194114364,60
pressure,1464186748760,6
humidity,1464172641649,91
pressure,1464149876587,67
precipitation,1464155649527,58
precipitation,1464152956342,39
precipitation,1464144289026,28
precipitation,1464151975707,45
precipitation,1464176715207,5
precipitation,1464173028975,65
pressure,1464212002591,87
precipitation,1464172876991,47
humidity,1464144606396,20
precipitation,1464204458516,51
precipitation,1464168710739,85
pressure,1464148751332,18
humidity,1464201494800,20
pressure,1464142051505,77
precipitation,1464185215328,14
precipitation,1464152293269,21
temperature,1464154854704,46
pressure,1464168558751,77
precipitation,1464204811125,88
temperature,1464127813681,7
humidity,1464127838286,28
precipitation,1464163934498,67
humidity,1464184384374,95
temperature,1464211153999,9
pressure,1464178271885,99
precipitation,1464156740854,68
humidity,1464172500497,65
pressure,1464153061800,1
precipitation,1464145917125,35
pressure,1464176858078,50
precipitation,1464213253461,14
pressure,1464203549670,87
pressure,1464139726862,39
pressure,1464213014442,83
pressure,1464147295434,72
precipitation,1464161177877,24
precipitation,1464145967643,41
temperature,1464134217301,60
pressure,1464185288400,27
pressure,1464161053005,38
humidity,1464205124951,32
precipitation,1464136528605,71
precipitation,1464149284077,24
temperature,1464205085260,82
precipitation,1464181354084,22
precipitation,1464153736284,56
precipitation,1464168542014,67
precipitation,1464165080924,27
humidity,1464200899808,22
pressure,1464145286092,69
humidity,1464183093599,3
pressure,1464152285846,71
pressure,1464197829543,76
precipitation,1464169846992,39
precipitation,1464169093912,84
precipitation,1464178706024,61
pressure,1464160736789,86
precipitation,1464189317196,8
pressure,1464204939708,57
humidity,1464192470387,56
pressure,1464188852215,75
precipitation,1464145842259,73
precipitation,1464127668221,95
pressure,1464187868672,41
temperature,1464173994766,22
pressure,1464170811832,38
temperature,1464167000496,54
precipitation,1464194752732,65
pressure,1464139897139,10
pressure,1464144776772,26
precipitation,1464192317504,66
pressure,1464146660889,46
precipitation,1464205963982,90
temperature,1464188777333,2
pressure,1464202049610,94
humidity,1464143762395,87
pressure,1464144376689,7
precipitation,1464204839140,42
precipitation,1464164601623,76
temperature,1464174405038,12
precipitation,1464191039551,27
precipitation,1464171777784,88
pressure,1464212149451,11
precipitation,1464154650203,53
precipitation,1464186226712,5
pressure,1464190433165,71
humidity,1464199824166,100
temperature,1464201718900,20
humidity,1464211401475,70
precipitation,1464176527178,74
precipitation,1464168316328,30
precipitation,1464146170962,24
precipitation,1464158322217,12
precipitation,1464205441094,18
temperature,1464212140452,65
precipitation,1464183909323,1
pressure,1464160517051,46
precipitation,1464212264051,93
precipitation,1464175403442,35
pressure,1464189710093,74
pressure,1464138442087,77
pressure,1464170787088,36
precipitation,1464168658335,94
pressure,1464203261396,79
pressure,1464200759657,20
pressure,1464153596680,99
precipitation,1464187327248,48
pressure,1464161299110,81
precipitation,1464203615540,80
pressure,1464137064187,33
pressure,1464156232007,100
precipitation,1464151447690,6
precipitation,1464137189109,52
precipitation,1464195428946,5
precipitation,1464202077727,62
pressure,1464163531940,16
precipitation,1464189944222,93
temperature,1464174242301,8
pressure,1464140525357,49
temperature,1464148825746,53
precipitation,1464160392866,65
precipitation,1464185995825,48
precipitation,1464191695168,13
precipitation,1464176271384,70
precipitation,1464170337286,33
precipitation,1464158445792,8
precipitation,1464167035791,59
pressure,1464141410852,9
pressure,1464188864637,53
temperature,1464200632488,3
precipitation,1464166012639,66
pressure,1464211131015,79
precipitation,1464133575574,34
precipitation,1464173041491,55
precipitation,1464204515557,30
pressure,1464186534906,4
pressure,1464157536476,13
pressure,1464166387561,9
precipitation,1464188153882,9
precipitation,1464156250128,89
pressure,1464132162903,65
humidity,1464200658693,69
humidity,1464130206483,58
pressure,1464184708254,93
precipitation,1464152567057,4
temperature,1464155558007,23
precipitation,1464177974715,3
temperature,1464135500916,78
precipitation,1464129716842,77
precipitation,1464204471569,8
precipitation,1464152617971,93
pressure,1464199722954,22
humidity,1464163313309,85
precipitation,1464175079940,30
precipitation,1464142513532,99
pressure,1464156824611,74
temperature,1464128394177,23
precipitation,1464154430749,79
precipitation,1464185248984,89
precipitation,1464156237341,63
temperature,1464156310060,99
pressure,1464180188394,75
humidity,1464160340608,77
temperature,1464146942574,15
pressure,1464199942803,37
precipitation,1464211220345,28
precipitation,1464172280584,75
temperature,1464166487895,80
temperature,1464187104505,93
humidity,1464182027441,41
pressure,1464167685495,96
precipitation,1464138659591,80
precipitation,1464174032469,26
precipitation,1464197423391,71
temperature,1464133348673,86
precipitation,1464138868051,66
precipitation,1464192489988,68
precipitation,1464170244385,18
pressure,1464162468840,90
humidity,1464143567847,48
precipitation,1464130251439,9
pressure,1464198765720,35
humidity,1464135879004,97
temperature,1464189905948,86
precipitation,1464142466324,62
humidity,1464167654596,43
temperature,1464193465326,57
precipitation,1464142608578,45
precipitation,1464132577447,64
pressure,1464157111990,71
precipitation,1464209043212,99
precipitation,1464157927266,94
temperature,1464186112870,17
pressure,1464213506564,89
precipitation,1464135936170,69
precipitation,1464208178435,48
pressure,1464204503905,98
precipitation,1464135219509,11
precipitation,1464168164066,72
humidity,1464156655695,60
precipitation,1464185489515,53
precipitation,1464190825684,38
pressure,1464147153448,21
pressure,1464151068926,97
pressure,1464163074287,63
humidity,1464196065906,86
pressure,1464211320650,30
temperature,1464131459430,19
pressure,1464156647024,75
temperature,1464133800547,85
humidity,1464137016367,71
precipitation,1464138094638,24
precipitation,1464187880751,8
precipitation,1464202085122,55
pressure,1464197750172,7
temperature,1464149185101,95
humidity,1464151081429,87
pressure,1464172358453,52
pressure,1464161713512,100
humidity,1464150316583,69
precipitation,1464211167531,30
precipitation,1464199220331,93
precipitation,1464209495040,9
precipitation,1464160045121,2
precipitation,1464203120331,36
precipitation,1464166116118,26
precipitation,1464168338875,17
precipitation,1464206462088,30
pressure,1464155323900,73
precipitation,1464129700641,90
temperature,1464209837589,43
precipitation,1464166260939,12
precipitation,1464157066700,95
precipitation,1464197833644,98
pressure,1464191047087,46
humidity,1464179897129,62
precipitation,1464153921243,29
precipitation,1464204131391,85
temperature,1464168869084,10
precipitation,1464205261515,84
pressure,1464189123221,44
temperature,1464196444978,49
precipitation,1464170226501,65
precipitation,1464184452095,2
temperature,1464204720113,35
humidity,1464183643027,93
precipitation,1464140630232,75
humidity,1464177175745,74
pressure,1464159710947,86
