id-señal,timestamp-lectura,valor-lectura
humidity,1278120548128,2
precipitation,1409611277053,55
precipitation,1330946800245,65
pressure,1358792945573,41
precipitation,1397070700475,81
pressure,1342218208450,62
pressure,1456218119472,9
pressure,1325357367988,6
precipitation,1327935212085,17
pressure,1462776637475,26
precipitation,1417271168857,44
precipitation,1278382538545,78
precipitation,1448263909457,3
precipitation,1268356581755,67
precipitation,1418427400970,96
temperature,1281901500781,63
precipitation,1413749908312,68
humidity,1451334386514,79
humidity,1290321716460,46
precipitation,1429855138683,63
precipitation,1360182884285,17
precipitation,1434136552563,54
humidity,1419660455871,66
humidity,1462142821725,19
temperature,1435325751614,53
precipitation,1322496578151,51
pressure,1384446560369,2
humidity,1339190747882,28
humidity,1404298278026,60
precipitation,1290918398808,43
precipitation,1340434167364,12
precipitation,1323783619659,97
precipitation,1386310818190,62
precipitation,1446485712533,52
pressure,1270039798593,55
precipitation,1364915669999,34
precipitation,1370447396071,21
temperature,1355890050766,86
temperature,1323999858900,81
precipitation,1296230899371,78
precipitation,1292122968859,17
humidity,1396655696558,30
temperature,1278541003384,71
pressure,1319552367394,8
pressure,1305415317267,70
temperature,1387876826786,69
pressure,1417405111183,75
precipitation,1344165619027,38
precipitation,1432680002582,5
precipitation,1381530363096,6
precipitation,1340199378189,86
precipitation,1440162043439,30
temperature,1278337483224,85
temperature,1447796649496,39
precipitation,1303940424346,51
humidity,1327296004022,72
precipitation,1448143281723,22
temperature,1369079291378,44
precipitation,1307596176871,16
precipitation,1423517603610,23
humidity,1391546598075,80
temperature,1310701746863,70
pressure,1343074916440,59
pressure,1400915925236,84
precipitation,1429428462769,49
humidity,1353776903876,44
humidity,1300694856054,30
precipitation,1461276216172,25
pressure,1296120927060,11
pressure,1453718580761,76
precipitation,1423733233913,32
humidity,1309202865557,36
pressure,1325121922329,44
precipitation,1352963194787,41
pressure,1384069172749,71
pressure,1369747931849,69
precipitation,1330032579203,20
precipitation,1271070680562,56
temperature,1269932074330,82
precipitation,1301381449323,85
temperature,1288574221604,37
humidity,1334625820038,75
precipitation,1364777341723,58
precipitation,1418081921339,84
precipitation,1310498887642,12
pressure,1368294286798,56
temperature,1274826435320,25
precipitation,1296891513057,33
temperature,1392137358987,44
temperature,1420843618748,75
precipitation,1299406325184,42
precipitation,1391670530874,90
temperature,1323421328935,26
pressure,1424999585986,86
temperature,1393508444475,72
precipitation,1315897006982,39
precipitation,1266810125813,31
humidity,1415480754738,35
precipitation,1367362363803,44
precipitation,1363951029109,14
humidity,1365847496344,34
pressure,1447522315732,62
pressure,1391647223175,73
temperature,1390264190682,54
temperature,1452468219553,63
precipitation,1374269954900,15
precipitation,1282382062033,53
temperature,1388845179344,89
precipitation,1387484696706,78
pressure,1268152755843,39
temperature,1318878537396,56
precipitation,1328269420716,58
precipitation,1409218755189,31
precipitation,1336669533873,86
precipitation,1342043515487,89
pressure,1456703448931,4
precipitation,1299218737651,28
pressure,1298029354737,88
pressure,1453542704985,87
pressure,1384999213898,97
humidity,1321589091087,78
humidity,1304978925837,55
precipitation,1287721518644,12
precipitation,1326642317687,7
pressure,1345046646533,88
humidity,1422397412049,89
precipitation,1366106460629,24
pressure,1322606041132,95
pressure,1344165463296,90
precipitation,1301250157398,43
precipitation,1380691135691,74
pressure,1399117239442,66
pressure,1443676089425,24
precipitation,1288241531725,68
precipitation,1375088860208,36
humidity,1437822261963,76
pressure,1298678775327,43
precipitation,1431263304431,45
precipitation,1271881915589,96
precipitation,1425879802525,67
pressure,1289433497492,78
precipitation,1352598919653,38
precipitation,1328688000243,89
precipitation,1362478661031,54
precipitation,1315891333769,100
precipitation,1371263630973,64
pressure,1349198950306,83
pressure,1366308765001,15
pressure,1395872724576,74
pressure,1431122205487,14
humidity,1441741652517,1
pressure,1388949547796,51
precipitation,1304893945028,58
precipitation,1371466124867,50
precipitation,1369534426222,100
pressure,1276833314417,87
temperature,1308267462628,87
pressure,1413913831635,11
humidity,1354898010412,37
pressure,1266758862927,41
precipitation,1389928974501,99
pressure,1383468131701,98
pressure,1373804260469,68
precipitation,1375659738737,11
pressure,1386787452727,46
pressure,1445330541346,2
precipitation,1290353163106,33
pressure,1331873306536,68
precipitation,1287120749524,97
pressure,1330760693117,52
pressure,1366848781441,18
precipitation,1311135609066,75
pressure,1368330310950,83
temperature,1402623410336,1
temperature,1338358351543,79
pressure,1331448329364,24
temperature,1429231423920,10
precipitation,1392248609892,52
precipitation,1401288366127,43
precipitation,1283604792264,5
precipitation,1416240138018,55
precipitation,1445148177472,81
humidity,1361226663491,63
pressure,1334909927627,52
precipitation,1347607456615,76
pressure,1407362825322,92
temperature,1345724945382,62
precipitation,1318652801073,4
precipitation,1341499056115,7
precipitation,1344377538363,74
precipitation,1330380553328,40
pressure,1417233096344,76
precipitation,1437435773535,6
precipitation,1343297176500,71
precipitation,1276894638525,84
humidity,1283321705396,38
precipitation,1397033445605,95
precipitation,1323763025859,64
pressure,1408699032701,43
humidity,1298427603002,65
precipitation,1421178603076,36
temperature,1285510167483,57
pressure,1319501482776,62
temperature,1402187172057,67
pressure,1432609411159,36
precipitation,1349633753804,10
pressure,1401988029521,96
humidity,1273587832953,87
pressure,1437540282282,70
precipitation,1460127369019,67
precipitation,1327754071513,43
precipitation,1439622710447,89
precipitation,1266815944202,99
pressure,1448007304986,9
precipitation,1312231720846,70
pressure,1457297360231,28
precipitation,1427908731212,81
pressure,1440088724369,55
pressure,1445587609903,40
precipitation,1389884978715,10
humidity,1339303875213,72
precipitation,1304156598930,37
precipitation,1313097831984,39
pressure,1399144014011,2
precipitation,1272854692745,35
precipitation,1291484602659,34
pressure,1333319313744,35
pressure,1308017620267,82
precipitation,1425556114207,54
precipitation,1379040201792,11
precipitation,1325942864840,33
pressure,1403341133650,10
humidity,1278350155465,26
precipitation,1308661912045,18
precipitation,1314645420966,46
precipitation,1428231249147,83
humidity,1318664228523,61
pressure,1449512195634,96
pressure,1276593274103,26
precipitation,1419334289201,83
humidity,1290673986650,56
temperature,1453595033331,16
precipitation,1437202275827,7
pressure,1274636718289,92
pressure,1394095866743,28
precipitation,1275335429689,73
precipitation,1376871181614,40
precipitation,1363071412161,7
pressure,1342680879777,75
humidity,1326911549776,97
humidity,1428708482307,89
pressure,1389139896394,1
precipitation,1314063345587,60
precipitation,1442960904796,43
pressure,1437732730844,32
humidity,1276233440348,34
pressure,1357944527500,38
precipitation,1277369915129,7
precipitation,1316897295614,6
humidity,1422870889181,73
precipitation,1354641922940,87
humidity,1455570546274,46
precipitation,1461197138676,67
pressure,1451890714590,52
precipitation,1386355479798,31
precipitation,1293984884490,6
precipitation,1395892892833,46
precipitation,1322489729151,41
pressure,1371471238527,50
pressure,1341995135895,21
humidity,1386376062985,97
pressure,1269185079411,45
temperature,1318363468730,18
humidity,1387077882156,30
precipitation,1319812052132,66
precipitation,1278131469353,45
temperature,1301211040702,71
precipitation,1411667002423,63
precipitation,1414896426953,66
temperature,1382169537290,25
pressure,1402558868986,29
temperature,1316255001319,53
pressure,1313965059601,34
precipitation,1416118842961,60
pressure,1407398379732,45
precipitation,1455730886087,4
pressure,1375243827157,25
humidity,1341405440230,23
precipitation,1399330185013,35
temperature,1343304977807,97
pressure,1455906378323,20
temperature,1459910990339,31
precipitation,1425015912912,52
temperature,1346948293564,82
precipitation,1396317205342,45
pressure,1422658238546,52
pressure,1328156841369,30
pressure,1390636907448,31
temperature,1284026878797,4
precipitation,1291490554181,73
precipitation,1356474644249,62
pressure,1311404824692,70
precipitation,1424705780451,78
temperature,1300938703678,82
precipitation,1382615324475,67
pressure,1417790956770,60
precipitation,1342832314017,11
humidity,1447897360315,50
precipitation,1325329417134,63
humidity,1288568111441,19
precipitation,1462442892412,34
precipitation,1439000806664,62
humidity,1268406348251,28
pressure,1375708896797,23
humidity,1328576980171,32
humidity,1323705970995,43
pressure,1358045169232,77
humidity,1380928439433,88
temperature,1345280791682,93
pressure,1408615796158,35
precipitation,1406909520913,54
precipitation,1347466417710,59
pressure,1332092500441,16
precipitation,1399065952966,59
pressure,1264205569489,67
pressure,1438643839612,70
precipitation,1346819878540,93
humidity,1319153161072,48
pressure,1288393135477,42
precipitation,1264696467136,6
humidity,1408405694128,81
pressure,1357995743383,70
pressure,1413820439777,52
pressure,1284802042005,61
precipitation,1282477181772,5
precipitation,1277650687227,88
humidity,1379974468801,75
humidity,1345296521616,94
pressure,1347101993492,71
pressure,1388346824369,68
precipitation,1281525125266,68
precipitation,1293993270372,31
precipitation,1378896347617,25
pressure,1458792317481,75
pressure,1330114423359,83
precipitation,1304892542671,34
precipitation,1402953008935,13
precipitation,1406662233216,20
humidity,1327136101862,75
precipitation,1377851294403,35
precipitation,1341907465940,53
precipitation,1430998340191,80
precipitation,1456021159228,51
humidity,1304946569883,21
pressure,1320816748896,21
pressure,1395933233271,53
precipitation,1426148961898,75
pressure,1328594235791,26
temperature,1266006480523,95
precipitation,1447659481172,34
humidity,1380735136427,51
precipitation,1425171357882,55
precipitation,1273261516882,10
humidity,1366602469745,54
precipitation,1336758126373,32
precipitation,1270513547079,60
precipitation,1365820755325,80
humidity,1397388511159,27
temperature,1341052384497,49
temperature,1305390765020,19
precipitation,1431439030616,64
pressure,1445723784780,88
precipitation,1391357147147,37
precipitation,1352143482449,59
pressure,1281040207812,50
precipitation,1302956348274,4
pressure,1268031314561,16
precipitation,1285537884353,72
precipitation,1286710958576,64
pressure,1395762940656,34
pressure,1311248661152,75
precipitation,1416056406908,70
precipitation,1455650646003,7
temperature,1300381504217,55
temperature,1459737399741,15
precipitation,1359462299486,26
precipitation,1422729489960,59
temperature,1426026350497,39
temperature,1378967173295,8
pressure,1358052784706,84
precipitation,1355304727765,17
precipitation,1412179366928,59
precipitation,1355227364772,13
precipitation,1434084468060,59
precipitation,1382238345223,71
pressure,1406720284585,75
precipitation,1367141999418,18
precipitation,1293301746256,14
precipitation,1393669616402,15
precipitation,1362649202474,76
temperature,1350683119276,72
pressure,1279877305577,28
pressure,1358088908258,77
pressure,1272386908277,40
temperature,1368163187012,27
precipitation,1408500477574,40
temperature,1304984408614,21
precipitation,1369997946693,99
precipitation,1277221698029,77
pressure,1402065937661,30
precipitation,1288229279305,100
precipitation,1363758021830,94
precipitation,1352035299533,77
temperature,1374251199568,8
precipitation,1364960454749,8
temperature,1378382182724,1
precipitation,1417159214464,73
humidity,1366170690077,62
temperature,1356559437722,38
pressure,1412036276350,24
humidity,1344401007500,9
precipitation,1381125974112,53
pressure,1316894424550,38
humidity,1435571183261,88
temperature,1412123381062,88
pressure,1388839312560,65
pressure,1324769204538,6
precipitation,1321609533843,62
pressure,1404308685348,48
pressure,1420787226014,80
temperature,1294029682258,39
pressure,1379290381593,92
pressure,1379535271769,4
precipitation,1357623828840,59
precipitation,1274388918439,49
temperature,1349957179811,98
temperature,1427675271926,30
precipitation,1406136774467,78
pressure,1278430461749,62
pressure,1335037847898,65
precipitation,1302176869225,86
temperature,1432777285673,60
precipitation,1430240524406,9
precipitation,1394573619916,43
precipitation,1421984244191,42
humidity,1436797886996,45
pressure,1417783338850,81
pressure,1272292028527,2
humidity,1293365279343,25
precipitation,1409499771074,21
precipitation,1264360765764,45
precipitation,1456200980824,96
humidity,1315393033637,69
temperature,1309642975705,87
pressure,1451769092212,34
precipitation,1428654780788,10
precipitation,1307247990726,99
precipitation,1407874805032,70
temperature,1282268273607,21
humidity,1402301064067,82
precipitation,1424184128713,66
precipitation,1450572737811,21
temperature,1419802957298,43
precipitation,1284132791502,27
temperature,1462267432643,75
pressure,1452803197817,1
pressure,1320849535214,56
precipitation,1431765496530,97
temperature,1316100018847,26
humidity,1444153417027,84
temperature,1305022193030,40
precipitation,1326785053196,57
pressure,1280349279434,40
precipitation,1293421485335,45
pressure,1454151452144,36
temperature,1344229644532,64
temperature,1313555088999,10
temperature,1327316466753,27
precipitation,1391180447955,28
precipitation,1311716287316,67
humidity,1278866189945,66
precipitation,1306155311811,73
temperature,1272704333217,78
precipitation,1299449256273,76
pressure,1409964238623,12
precipitation,1266662404977,31
pressure,1266541775042,90
precipitation,1297658669936,60
pressure,1282427678219,77
humidity,1290847663726,29
precipitation,1416527156277,99
pressure,1300418277795,83
pressure,1383710804233,52
precipitation,1292646811971,24
precipitation,1420078678819,17
precipitation,1393450686157,57
precipitation,1411225371575,72
pressure,1420895531248,4
pressure,1301631940089,26
precipitation,1281246737491,80
pressure,1316661931149,64
precipitation,1348996986205,28
pressure,1318854238739,17
pressure,1318267910228,87
humidity,1419596932650,21
precipitation,1425266321915,30
precipitation,1370652920860,7
precipitation,1441787559378,35
humidity,1433297424671,90
pressure,1406326882807,83
humidity,1280987651451,50
precipitation,1280544681939,27
precipitation,1415861472000,81
precipitation,1272173983671,55
precipitation,1369643251032,19
pressure,1274568103241,92
precipitation,1340948274295,40
pressure,1299245640136,93
precipitation,1401131730268,55
humidity,1279276869904,56
precipitation,1318174234765,89
pressure,1342612450407,80
temperature,1409681238818,30
precipitation,1320019750294,8
precipitation,1305682909704,27
pressure,1461905125760,75
pressure,1296193819305,81
precipitation,1292195554865,32
pressure,1437163524344,60
precipitation,1287494755584,18
pressure,1264373896706,62
precipitation,1310701382360,26
precipitation,1344517448564,18
humidity,1396105241900,73
pressure,1301596176647,56
humidity,1387770205920,49
precipitation,1274761356662,59
precipitation,1444562140116,20
precipitation,1360506245820,61
pressure,1297897908062,43
precipitation,1413025579840,47
temperature,1381163029611,84
temperature,1294696992067,39
pressure,1274209358780,64
