id-señal,timestamp-lectura,valor-lectura
pressure,1285433335728,29
precipitation,1418264718896,83
humidity,1453378050438,51
pressure,1303829347827,82
pressure,1356923227819,3
precipitation,1430712252997,12
temperature,1458355672886,30
precipitation,1372665115936,93
humidity,1284714559748,100
humidity,1411180924147,19
precipitation,1426295925972,25
precipitation,1334344489658,78
precipitation,1414191747102,1
precipitation,1378762619972,11
temperature,1383031232602,95
humidity,1279268352748,31
precipitation,1376163057831,85
temperature,1334278178023,92
precipitation,1377355162427,31
pressure,1355916632389,75
precipitation,1326303625768,35
humidity,1437923893519,25
humidity,1415660796099,54
precipitation,1429094800984,70
temperature,1397240530530,6
pressure,1333135362874,49
precipitation,1349008365536,54
temperature,1288008937633,22
pressure,1455982530883,42
precipitation,1410122379311,92
pressure,1392409287873,82
precipitation,1369159912469,80
humidity,1271841564202,100
precipitation,1289653029241,66
pressure,1361906725672,19
precipitation,1343959919919,60
pressure,1280733746304,42
precipitation,1407836449749,73
precipitation,1463780794761,9
precipitation,1455054044778,8
precipitation,1425962044757,34
temperature,1327565971366,26
pressure,1398430752415,39
precipitation,1424032822620,51
precipitation,1322635485290,11
precipitation,1309270567287,54
precipitation,1296921846818,32
precipitation,1440153796918,32
precipitation,1451933313632,65
humidity,1426998223134,42
humidity,1407195927877,65
temperature,1450790690314,84
precipitation,1462419406271,32
precipitation,1433157365678,22
precipitation,1432686432315,93
humidity,1282896456328,66
pressure,1419133577660,97
pressure,1345750082583,21
precipitation,1429803337837,56
humidity,1378502393721,24
precipitation,1425994804678,34
precipitation,1388269445494,77
precipitation,1446959618480,17
precipitation,1306875596566,97
pressure,1399095478824,74
temperature,1427386814260,63
temperature,1392311601159,21
temperature,1336776875808,14
pressure,1303793576210,65
precipitation,1282560110830,88
precipitation,1298269509920,2
pressure,1316604100722,80
precipitation,1433345510297,67
precipitation,1427370383180,97
temperature,1401497721821,18
pressure,1396925877612,38
pressure,1329649982281,2
temperature,1391911143816,83
precipitation,1339345212456,45
pressure,1318337488628,4
precipitation,1275490417752,42
precipitation,1282034753763,75
temperature,1310066670356,77
pressure,1338951523282,28
precipitation,1266098468350,49
precipitation,1283151658662,49
precipitation,1425450298372,63
temperature,1318900349373,90
pressure,1283561058146,94
pressure,1351184015049,86
precipitation,1386823811016,23
precipitation,1445240919623,22
humidity,1459176473132,89
precipitation,1458074283715,16
precipitation,1340981400941,70
temperature,1437881545895,39
pressure,1409297988975,58
pressure,1296684343513,94
precipitation,1365511131892,50
precipitation,1452913540089,34
humidity,1312396063293,14
pressure,1367051366934,72
temperature,1363435396001,1
precipitation,1363523699999,20
precipitation,1300205168936,17
precipitation,1415536011639,33
precipitation,1320472116703,68
precipitation,1394207080272,97
precipitation,1413701672513,19
pressure,1284929647647,94
pressure,1417551990456,84
precipitation,1324516930274,82
pressure,1324527826816,3
temperature,1280723249416,51
pressure,1440660753008,18
precipitation,1398435179804,51
temperature,1271549305501,9
precipitation,1299275860205,46
humidity,1347959270881,72
precipitation,1296510516401,89
precipitation,1415295879716,49
pressure,1334196417686,39
precipitation,1328622476475,53
temperature,1382312103735,94
precipitation,1351059213703,61
pressure,1454126879289,96
humidity,1322079269667,36
precipitation,1434650944893,81
precipitation,1399059159171,37
temperature,1418975218566,54
humidity,1371810186811,95
precipitation,1331514658809,11
precipitation,1458692190842,88
pressure,1425750720251,67
pressure,1305398009969,76
temperature,1376935527485,7
precipitation,1410995105703,30
pressure,1341653611915,58
precipitation,1275731661249,62
pressure,1308623682824,29
precipitation,1431982493943,82
temperature,1429389231145,44
precipitation,1423506604474,75
precipitation,1404050677337,54
pressure,1269769899485,37
precipitation,1334881760865,50
humidity,1293783002829,38
humidity,1397218148553,49
precipitation,1438941546966,84
temperature,1463774006082,8
precipitation,1432466570341,77
precipitation,1265203276873,78
precipitation,1335131990424,81
pressure,1275896469945,75
precipitation,1327117586037,28
humidity,1309509309284,45
humidity,1326039073277,100
pressure,1393970859061,86
humidity,1265637298807,56
precipitation,1292177344707,47
temperature,1393519520464,96
temperature,1286155391749,5
precipitation,1403700158782,56
precipitation,1388402110404,94
pressure,1427485579607,85
humidity,1322934984025,98
humidity,1282999199933,22
precipitation,1300099278655,77
humidity,1286949477317,41
precipitation,1422654378839,4
temperature,1271384961277,12
pressure,1306531463292,31
humidity,1450515737264,26
precipitation,1327297774329,17
humidity,1453948634297,5
pressure,1325586752886,11
precipitation,1318148182472,8
pressure,1364106026294,94
temperature,1344229430312,99
precipitation,1294916487640,1
precipitation,1366127460602,11
pressure,1429616922779,42
temperature,1445006127904,64
precipitation,1264830681484,99
precipitation,1460980137037,33
pressure,1388304271479,39
humidity,1320331984897,9
precipitation,1393337929714,20
temperature,1309558935567,76
temperature,1440492311904,85
humidity,1316376766460,65
precipitation,1328735489979,85
temperature,1390739156752,90
precipitation,1299056955013,83
pressure,1278482216891,20
pressure,1429856873553,97
precipitation,1300183098746,61
precipitation,1351111957225,35
humidity,1437970429537,24
precipitation,1456223187386,74
pressure,1286056984151,36
pressure,1338346994222,11
precipitation,1319987568142,68
pressure,1334438565967,69
precipitation,1350323337519,46
precipitation,1450237569486,81
pressure,1267665052072,81
humidity,1310075472353,73
precipitation,1293072301787,36
humidity,1299467087194,86
temperature,1312617948833,52
precipitation,1426378711001,44
precipitation,1389426355669,36
precipitation,1452081072055,97
precipitation,1288151760700,10
temperature,1344953715356,84
temperature,1311729741194,52
precipitation,1379469800766,96
humidity,1418317416789,5
humidity,1280401104352,18
precipitation,1269947032742,10
precipitation,1403862243071,98
precipitation,1284419061766,72
precipitation,1441862670101,27
pressure,1398073433383,90
temperature,1372467885877,63
precipitation,1412205904088,38
temperature,1361230732436,92
temperature,1424268683463,79
precipitation,1378431884759,12
precipitation,1461191065605,33
precipitation,1348032007106,44
pressure,1323136871115,62
precipitation,1325736683202,13
temperature,1316981897231,26
precipitation,1282375268280,24
humidity,1438399135307,51
precipitation,1452148011395,65
pressure,1454643877271,78
pressure,1461819647053,13
pressure,1421037294844,13
precipitation,1398529542331,12
pressure,1398855614045,26
precipitation,1450421116490,83
temperature,1407802261822,40
temperature,1297189005802,89
pressure,1373701126599,44
humidity,1273988275997,7
humidity,1442547615214,21
precipitation,1387556843886,98
pressure,1370007247462,37
precipitation,1264348710187,19
pressure,1325140890027,34
pressure,1389730046538,44
pressure,1389327251962,44
precipitation,1331271005378,95
pressure,1398038851249,63
precipitation,1408069430910,77
temperature,1365034991419,99
precipitation,1326814928309,61
temperature,1401539236533,17
precipitation,1380188108605,89
pressure,1409625144762,23
pressure,1441779393103,82
humidity,1455967316310,64
precipitation,1410968920789,14
temperature,1403149211543,84
pressure,1310145873107,61
precipitation,1414892541929,82
temperature,1369481064925,48
pressure,1288377064024,67
precipitation,1351767353472,74
precipitation,1265410386036,5
temperature,1454789758277,17
precipitation,1428056965159,2
temperature,1455074055396,97
humidity,1377374162534,58
pressure,1264966815704,29
precipitation,1442278627070,33
precipitation,1401623896346,37
precipitation,1344898620312,8
precipitation,1455968612996,22
temperature,1348865353333,56
precipitation,1349312701223,29
precipitation,1411276516540,25
humidity,1358387434524,75
temperature,1392329531797,8
precipitation,1452234822580,100
temperature,1462899946133,7
precipitation,1291278456308,27
precipitation,1384180149209,86
pressure,1424558243172,94
precipitation,1464115374042,6
temperature,1349007501395,77
pressure,1345984109964,3
precipitation,1366443454019,85
precipitation,1266759266615,77
humidity,1442789062209,29
pressure,1423683637694,39
precipitation,1380253229062,80
precipitation,1350599662765,25
precipitation,1411178285347,65
precipitation,1372067455739,35
precipitation,1296903254262,39
precipitation,1266655050170,20
pressure,1417295074649,41
pressure,1340635560778,54
precipitation,1391629928322,43
humidity,1463943167381,67
precipitation,1424249568507,83
temperature,1311806758849,53
precipitation,1351248905648,41
temperature,1425717109039,84
temperature,1427575241615,97
precipitation,1268315870662,38
humidity,1442157566651,46
pressure,1272847252126,99
precipitation,1331386904245,79
humidity,1433566973738,84
precipitation,1320733806459,59
pressure,1267576008064,68
humidity,1373096290472,1
precipitation,1377388067885,50
temperature,1394222113103,80
pressure,1357337345232,42
precipitation,1310011536533,56
precipitation,1363923276844,21
temperature,1303248407061,99
precipitation,1406460153043,42
pressure,1385095573851,16
pressure,1449237192900,77
precipitation,1403869112015,29
temperature,1375401505863,100
pressure,1349195184671,89
pressure,1382817863126,91
precipitation,1266940528883,29
pressure,1440493933909,59
precipitation,1280681824823,35
precipitation,1323726239991,57
humidity,1392434062358,5
pressure,1358515714005,50
pressure,1389296220447,73
pressure,1372447563277,29
pressure,1303646130600,100
precipitation,1443208837458,87
precipitation,1425500045609,83
precipitation,1276970955748,15
pressure,1426798484288,62
