id-señal,timestamp-lectura,valor-lectura
humidity,1464039353230,59
temperature,1463982593259,17
temperature,1463995259672,29
pressure,1463956573827,62
precipitation,1463985533289,41
precipitation,1463957832686,79
humidity,1464024198841,22
precipitation,1463963339583,94
precipitation,1463981678339,54
humidity,1464015090392,41
pressure,1463957197799,72
precipitation,1463987071351,44
temperature,1463959064222,49
precipitation,1463967898002,51
precipitation,1464003551367,92
pressure,1464031558982,88
precipitation,1464029191397,47
precipitation,1463959537326,12
pressure,1463962652618,70
precipitation,1463971700727,38
pressure,1464007263035,79
pressure,1463998305339,90
precipitation,1463973801353,6
pressure,1463978415202,16
pressure,1464006360890,8
pressure,1463989732529,87
pressure,1464019774128,29
temperature,1464039060468,70
precipitation,1463972242934,76
temperature,1464000487378,14
temperature,1464034004750,37
precipitation,1464027428109,80
precipitation,1463967928296,1
pressure,1463972802874,35
humidity,1464017436432,85
precipitation,1464001024756,54
humidity,1464006332840,53
precipitation,1464005952651,81
precipitation,1463978472741,95
humidity,1463963231187,5
precipitation,1463956503893,98
pressure,1463980862317,37
pressure,1463988543060,60
pressure,1463972657118,61
precipitation,1463974856212,100
temperature,1464029755085,14
pressure,1463970716647,15
precipitation,1463964165517,88
precipitation,1464031002061,15
pressure,1463960897324,13
precipitation,1464012981543,68
temperature,1464002131679,82
pressure,1463991814145,79
temperature,1463984322046,95
humidity,1464018627578,90
precipitation,1464021227823,92
humidity,1463965632083,75
pressure,1464023468394,52
precipitation,1464017152822,67
precipitation,1464033246097,68
pressure,1463998540795,97
pressure,1463959171237,20
pressure,1464037415208,69
precipitation,1464008877151,90
precipitation,1463978859942,48
precipitation,1464003195148,76
precipitation,1464016003256,1
precipitation,1463958271941,16
pressure,1463967879762,81
humidity,1463962075181,46
precipitation,1464009501599,5
precipitation,1464027865196,68
precipitation,1463955321007,49
temperature,1463989780894,20
humidity,1463993411050,47
temperature,1463957617724,34
precipitation,1463957505423,76
precipitation,1464022112976,37
pressure,1464016912530,80
pressure,1463990211272,71
pressure,1464032334914,71
pressure,1463986715304,88
humidity,1464017162383,64
temperature,1464034397033,65
precipitation,1463991532930,86
precipitation,1464033158628,32
temperature,1463993215926,31
precipitation,1464003383999,25
pressure,1463966624519,80
temperature,1464031779813,58
humidity,1463992792871,95
precipitation,1463993455330,1
precipitation,1463968921207,39
pressure,1464006533896,74
temperature,1463971893402,16
pressure,1463985517838,93
temperature,1463975374418,50
pressure,1463982232911,7
precipitation,1463987604977,7
pressure,1464011062261,78
pressure,1463973770595,95
precipitation,1463990686056,11
precipitation,1463961243837,83
pressure,1463980201627,86
pressure,1463996895400,82
precipitation,1463961677334,45
humidity,1464032126974,22
precipitation,1464028514093,17
pressure,1464023274611,31
precipitation,1464035502302,2
precipitation,1463966045718,27
temperature,1463985684647,80
precipitation,1463992582456,53
humidity,1463981187798,29
temperature,1464004580901,99
pressure,1463989678776,13
pressure,1463996618257,71
temperature,1464022126921,43
pressure,1464005560233,10
pressure,1464001348410,28
pressure,1463974050692,18
precipitation,1463969807183,67
precipitation,1464006035742,33
precipitation,1463971346099,59
temperature,1464028566534,73
temperature,1464010710999,90
humidity,1464025319497,95
pressure,1463994845208,66
pressure,1463979645046,49
precipitation,1464032087472,65
temperature,1464036845678,28
temperature,1463966477750,20
precipitation,1464036648057,3
precipitation,1463989255294,11
precipitation,1463985537954,23
precipitation,1463989419055,81
humidity,1463988019412,23
precipitation,1464020839337,3
precipitation,1464017158058,76
precipitation,1463999910938,11
precipitation,1463955846565,35
pressure,1463960114104,96
precipitation,1463967386608,52
humidity,1463964765719,45
pressure,1464012814656,84
pressure,1463984540492,47
precipitation,1464012948681,81
precipitation,1464006152187,87
precipitation,1463963565439,89
precipitation,1464036149337,94
precipitation,1463988094181,69
precipitation,1463979518274,15
precipitation,1464026392532,16
temperature,1464020234227,84
temperature,1464014059566,2
precipitation,1464033144753,15
precipitation,1464035189399,29
precipitation,1464026359388,8
precipitation,1463999723400,65
pressure,1463979073616,10
pressure,1463985224515,48
pressure,1464032460675,100
pressure,1463989162253,75
precipitation,1463994266183,13
precipitation,1464004617039,15
pressure,1464035258021,42
temperature,1463970087193,63
precipitation,1463959099910,32
precipitation,1464001922289,12
temperature,1463961980914,13
precipitation,1463986616223,77
precipitation,1464005013968,93
temperature,1463990339861,84
pressure,1464036610023,57
precipitation,1463984133252,26
temperature,1463970018673,66
precipitation,1464015069352,31
pressure,1464006093979,35
precipitation,1464012381016,90
temperature,1464033448280,32
pressure,1464015532301,23
pressure,1463980257880,51
temperature,1463997615762,27
temperature,1463959646276,28
precipitation,1464014463681,60
humidity,1463987001175,8
humidity,1463970046659,3
pressure,1463964805076,89
precipitation,1463969396690,81
pressure,1464009144426,74
precipitation,1463961291207,81
precipitation,1463968019014,5
precipitation,1464024413929,92
precipitation,1463966086814,6
temperature,1464014955523,68
precipitation,1463960010962,78
pressure,1463965706684,39
pressure,1463999098210,1
precipitation,1463994303676,63
precipitation,1464038553227,3
humidity,1463981040118,77
precipitation,1464009292849,91
precipitation,1463968388781,87
precipitation,1463970227808,100
precipitation,1463988085085,24
temperature,1463994847288,13
temperature,1464024829387,23
precipitation,1464015167969,88
precipitation,1463978881036,19
precipitation,1464040380488,93
precipitation,1464023487766,69
pressure,1463984475128,21
temperature,1463990378685,88
temperature,1463974407013,56
pressure,1464027839405,54
precipitation,1463994215118,87
precipitation,1463955350341,8
precipitation,1463984320497,28
temperature,1463998223405,49
temperature,1464012015135,62
pressure,1463982268511,83
humidity,1463960578098,52
precipitation,1464012044094,100
precipitation,1464011055689,82
humidity,1464003706913,58
humidity,1464005588841,13
pressure,1463988592704,43
precipitation,1464027278462,100
humidity,1463989523063,55
pressure,1463982326974,60
precipitation,1464017334277,5
temperature,1463972266829,56
temperature,1463976887655,81
precipitation,1463977345349,100
precipitation,1464004034064,47
precipitation,1464013338831,20
pressure,1464017829435,88
precipitation,1464010814246,74
pressure,1463968267535,48
pressure,1464015050726,68
precipitation,1463975924837,12
temperature,1464014014482,85
precipitation,1464035307560,98
precipitation,1464031236809,78
precipitation,1463966350698,50
precipitation,1464023156487,36
precipitation,1464031435802,69
precipitation,1464003242967,35
precipitation,1463976982492,6
pressure,1463971194131,55
precipitation,1463979412434,66
precipitation,1463969843383,91
precipitation,1464009274886,15
precipitation,1464029582717,82
precipitation,1463987538461,73
pressure,1464037182572,71
precipitation,1464037788935,47
precipitation,1464000907264,52
pressure,1463994925264,77
temperature,1463993514950,87
pressure,1464028625423,80
precipitation,1464039696137,31
humidity,1464011955410,37
precipitation,1464024245065,13
pressure,1463979430535,49
humidity,1464014204514,83
precipitation,1464005136613,66
precipitation,1464035697400,44
temperature,1464027628742,26
pressure,1464008214234,74
precipitation,1463988876657,43
precipitation,1464015512785,33
precipitation,1464030160102,32
pressure,1463975605011,80
precipitation,1463989755619,10
precipitation,1463995894457,97
pressure,1463978214871,36
precipitation,1463989258714,51
pressure,1464008872239,21
temperature,1464028552648,42
precipitation,1463981201955,59
humidity,1463993694453,17
precipitation,1464006260654,35
pressure,1463993704414,20
temperature,1464000263236,98
pressure,1464022620235,91
pressure,1463980198559,1
pressure,1463964311984,56
pressure,1463965646196,92
precipitation,1463982487540,8
precipitation,1463964741869,98
precipitation,1463992351067,47
pressure,1463982486176,21
precipitation,1464007620459,3
pressure,1463987346283,60
precipitation,1463963898862,44
pressure,1463979940261,70
precipitation,1464018838790,2
temperature,1464024940684,53
pressure,1464028274983,97
pressure,1463975372118,75
precipitation,1464007862811,58
humidity,1464004518690,76
humidity,1463988342948,57
precipitation,1463986461707,10
precipitation,1464019904455,25
pressure,1463978223887,7
humidity,1463978534442,98
precipitation,1463964497431,31
pressure,1464032714244,13
pressure,1463984529254,76
precipitation,1463989163910,8
humidity,1464002851158,43
pressure,1464023187119,69
pressure,1463965175369,96
humidity,1464038161027,66
pressure,1463959092811,34
humidity,1464024689059,51
precipitation,1464012527198,41
precipitation,1463958317725,19
pressure,1463993723483,60
humidity,1463990360772,43
precipitation,1464035459274,68
pressure,1463975314383,11
precipitation,1463962716640,64
pressure,1463981202366,1
humidity,1464009697330,63
precipitation,1463963702718,25
precipitation,1464035758683,70
precipitation,1463997888964,25
precipitation,1464026900786,53
temperature,1464021183323,30
pressure,1463997778139,57
temperature,1463975724357,82
precipitation,1463964655129,93
humidity,1463996930082,65
precipitation,1464008094892,11
precipitation,1463969353494,57
pressure,1463969931607,32
humidity,1464015647414,18
precipitation,1464028230873,61
temperature,1463999458941,14
humidity,1464025481292,61
temperature,1463986270739,90
temperature,1463969950538,98
precipitation,1463979827783,46
precipitation,1464019669029,83
temperature,1463993229174,30
pressure,1463957053333,87
precipitation,1464010862583,66
precipitation,1463955893078,18
humidity,1464009570266,67
humidity,1463954537722,85
precipitation,1463980964483,14
humidity,1464006889034,12
temperature,1464023137326,59
precipitation,1464033969214,77
precipitation,1463956546658,38
precipitation,1463983327805,86
humidity,1463991753660,46
precipitation,1463966484532,52
precipitation,1464018058676,60
temperature,1463967375215,69
precipitation,1463956269688,90
pressure,1463997296487,91
pressure,1464010400567,69
precipitation,1464037081034,78
precipitation,1464024302153,45
pressure,1463960717873,90
pressure,1464009194777,28
humidity,1464034505255,69
precipitation,1463981286067,66
precipitation,1463963467939,80
precipitation,1464018531243,81
precipitation,1464007265192,67
precipitation,1463981656416,72
temperature,1464008756662,24
precipitation,1464003863471,77
precipitation,1463981459668,74
humidity,1463964663490,1
temperature,1464012404263,43
precipitation,1464002857359,18
pressure,1464027466725,30
precipitation,1464009053385,12
humidity,1464033954508,62
precipitation,1463990086417,70
precipitation,1464034758613,53
temperature,1463962308416,53
precipitation,1463979135652,75
precipitation,1463972994284,59
temperature,1464018239597,70
pressure,1463965043951,12
temperature,1464033449412,42
temperature,1463969009204,69
precipitation,1464017835202,17
precipitation,1463962522144,6
precipitation,1464016147178,80
precipitation,1463957091090,64
precipitation,1464017304900,33
pressure,1463994088704,14
pressure,1464031869947,1
precipitation,1463997685205,96
humidity,1463960859138,42
pressure,1464017647453,14
humidity,1463969262250,77
humidity,1464033834477,32
precipitation,1464037945830,59
precipitation,1463985733745,4
temperature,1464031111367,30
pressure,1463972585624,22
temperature,1463961920584,12
precipitation,1464001610621,40
temperature,1463975377580,92
precipitation,1463982643745,93
precipitation,1464037086956,80
pressure,1463986385024,82
humidity,1463978748072,19
precipitation,1463986708655,50
pressure,1463976793709,86
humidity,1463961341796,68
precipitation,1463974911697,62
temperature,1464007472260,26
pressure,1464039606027,37
precipitation,1464009626495,95
precipitation,1463976365852,50
